2024-09-01_100__786.txt	  Number of steps:100	 Steps accepted:49	 acc = 0.49	min(-loglike) = 1904150000.00
2024-09-01_100__619.txt	  Number of steps:100	 Steps accepted:51	 acc = 0.51	min(-loglike) = 231386000.00
2024-09-01_100__992.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.80
2024-09-01_100__515.txt	  Number of steps:100	 Steps accepted:15	 acc = 0.15	min(-loglike) = 1.75
2024-09-01_100__579.txt	  Number of steps:100	 Steps accepted:49	 acc = 0.49	min(-loglike) = 33635600000000000.00
2024-09-01_100__776.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 2.21
2024-09-01_100__904.txt	  Number of steps:100	 Steps accepted:15	 acc = 0.15	min(-loglike) = 2.98
2024-09-01_100__257.txt	  Number of steps:100	 Steps accepted:37	 acc = 0.37	min(-loglike) = 2307.23
2024-09-01_100__676.txt	  Number of steps:100	 Steps accepted:27	 acc = 0.27	min(-loglike) = 138.72
2024-09-01_100__81.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 2.30
2024-09-01_100__480.txt	  Number of steps:100	 Steps accepted:51	 acc = 0.51	min(-loglike) = 10856000000.00
2024-09-01_100__168.txt	  Number of steps:100	 Steps accepted:45	 acc = 0.45	min(-loglike) = 10691300.00
2024-09-01_100__79.txt	  Number of steps:100	 Steps accepted:4	 acc = 0.04	min(-loglike) = 0.54
2024-09-01_100__456.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.50
2024-09-01_100__560.txt	  Number of steps:100	 Steps accepted:17	 acc = 0.17	min(-loglike) = 22.48
2024-09-01_100__69.txt	  Number of steps:100	 Steps accepted:55	 acc = 0.55	min(-loglike) = 49903400.00
2024-09-01_100__640.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 3.74
2024-09-01_100__326.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 1.19
2024-09-01_100__509.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 0.84
2024-09-01_100__171.txt	  Number of steps:100	 Steps accepted:48	 acc = 0.48	min(-loglike) = 2593640000.00
2024-09-01_100__726.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__52.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 3.09
2024-09-01_100__733.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 2.54
2024-09-01_100__162.txt	  Number of steps:100	 Steps accepted:53	 acc = 0.53	min(-loglike) = 97103500.00
2024-09-01_100__207.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 1.16
2024-09-01_100__675.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 1.69
2024-09-01_100__71.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 1.17
2024-09-01_100__344.txt	  Number of steps:100	 Steps accepted:47	 acc = 0.47	min(-loglike) = 202518000.00
2024-09-01_100__737.txt	  Number of steps:100	 Steps accepted:47	 acc = 0.47	min(-loglike) = 16622700000000.00
2024-09-01_100__783.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__414.txt	  Number of steps:100	 Steps accepted:57	 acc = 0.57	min(-loglike) = 30046500000.00
2024-09-01_100__565.txt	  Number of steps:100	 Steps accepted:18	 acc = 0.18	min(-loglike) = 11.24
2024-09-01_100__345.txt	  Number of steps:100	 Steps accepted:17	 acc = 0.17	min(-loglike) = 3.18
2024-09-01_100__721.txt	  Number of steps:100	 Steps accepted:13	 acc = 0.13	min(-loglike) = 17.54
2024-09-01_100__379.txt	  Number of steps:100	 Steps accepted:13	 acc = 0.13	min(-loglike) = 1.58
2024-09-01_100__692.txt	  Number of steps:100	 Steps accepted:4	 acc = 0.04	min(-loglike) = 1.89
2024-09-01_100__903.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 1.99
2024-09-01_100__836.txt	  Number of steps:100	 Steps accepted:3	 acc = 0.03	min(-loglike) = 1.62
2024-09-01_100__223.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 6.69
2024-09-01_100__949.txt	  Number of steps:100	 Steps accepted:17	 acc = 0.17	min(-loglike) = 2.51
2024-09-01_100__817.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 2.17
2024-09-01_100__242.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 1.27
2024-09-01_100__144.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 4.21
2024-09-01_100__932.txt	  Number of steps:100	 Steps accepted:41	 acc = 0.41	min(-loglike) = 1866640.00
2024-09-01_100__611.txt	  Number of steps:100	 Steps accepted:54	 acc = 0.54	min(-loglike) = 1614330000000.00
2024-09-01_100__21.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 0.71
2024-09-01_100__332.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 2.67
2024-09-01_100__679.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__898.txt	  Number of steps:100	 Steps accepted:17	 acc = 0.17	min(-loglike) = 1.41
2024-09-01_100__919.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__299.txt	  Number of steps:100	 Steps accepted:56	 acc = 0.56	min(-loglike) = 8610390000.00
2024-09-01_100__149.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 0.08
2024-09-01_100__609.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 1.41
2024-09-01_100__91.txt	  Number of steps:100	 Steps accepted:45	 acc = 0.45	min(-loglike) = 50195900.00
2024-09-01_100__62.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 0.97
2024-09-01_100__672.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 1.60
2024-09-01_100__216.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.15
2024-09-01_100__641.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 0.79
2024-09-01_100__176.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 6.29
2024-09-01_100__496.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.42
2024-09-01_100__404.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 2.04
2024-09-01_100__780.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__842.txt	  Number of steps:100	 Steps accepted:13	 acc = 0.13	min(-loglike) = 2.73
2024-09-01_100__728.txt	  Number of steps:100	 Steps accepted:14	 acc = 0.14	min(-loglike) = 1.09
2024-09-01_100__93.txt	  Number of steps:100	 Steps accepted:16	 acc = 0.16	min(-loglike) = 1.55
2024-09-01_100__870.txt	  Number of steps:100	 Steps accepted:18	 acc = 0.18	min(-loglike) = 0.99
2024-09-01_100__979.txt	  Number of steps:100	 Steps accepted:51	 acc = 0.51	min(-loglike) = 218088000000.00
2024-09-01_100__899.txt	  Number of steps:100	 Steps accepted:19	 acc = 0.19	min(-loglike) = 49.96
2024-09-01_100__453.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__325.txt	  Number of steps:100	 Steps accepted:8	 acc = 0.08	min(-loglike) = 2.15
2024-09-01_100__418.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 2.00
2024-09-01_100__763.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 2.42
2024-09-01_100__537.txt	  Number of steps:100	 Steps accepted:15	 acc = 0.15	min(-loglike) = 5.43
2024-09-01_100__60.txt	  Number of steps:100	 Steps accepted:5	 acc = 0.05	min(-loglike) = 4.62
2024-09-01_100__87.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 0.85
2024-09-01_100__259.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.53
2024-09-01_100__653.txt	  Number of steps:100	 Steps accepted:50	 acc = 0.5	min(-loglike) = 55408.60
2024-09-01_100__313.txt	  Number of steps:100	 Steps accepted:46	 acc = 0.46	min(-loglike) = 1956090000.00
2024-09-01_100__732.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 3.63
2024-09-01_100__860.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 1.78
2024-09-01_100__936.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__125.txt	  Number of steps:100	 Steps accepted:59	 acc = 0.59	min(-loglike) = 106284000000000.00
2024-09-01_100__486.txt	  Number of steps:100	 Steps accepted:44	 acc = 0.44	min(-loglike) = 2287.33
2024-09-01_100__256.txt	  Number of steps:100	 Steps accepted:50	 acc = 0.5	min(-loglike) = 145304000.00
2024-09-01_100__771.txt	  Number of steps:100	 Steps accepted:14	 acc = 0.14	min(-loglike) = 2.65
2024-09-01_100__597.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 1.25
2024-09-01_100__618.txt	  Number of steps:100	 Steps accepted:8	 acc = 0.08	min(-loglike) = 0.74
2024-09-01_100__262.txt	  Number of steps:100	 Steps accepted:56	 acc = 0.56	min(-loglike) = 12077300.00
2024-09-01_100__370.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.15
2024-09-01_100__695.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__686.txt	  Number of steps:100	 Steps accepted:53	 acc = 0.53	min(-loglike) = 1898740000000.00
2024-09-01_100__845.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 0.50
2024-09-01_100__923.txt	  Number of steps:100	 Steps accepted:16	 acc = 0.16	min(-loglike) = 2.91
2024-09-01_100__877.txt	  Number of steps:100	 Steps accepted:8	 acc = 0.08	min(-loglike) = 1.02
2024-09-01_100__945.txt	  Number of steps:100	 Steps accepted:45	 acc = 0.45	min(-loglike) = 4677460000000000.00
2024-09-01_100__185.txt	  Number of steps:100	 Steps accepted:13	 acc = 0.13	min(-loglike) = 3.00
2024-09-01_100__254.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 0.30
2024-09-01_100__241.txt	  Number of steps:100	 Steps accepted:45	 acc = 0.45	min(-loglike) = 217698.00
2024-09-01_100__963.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 0.05
2024-09-01_100__271.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__645.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__289.txt	  Number of steps:100	 Steps accepted:42	 acc = 0.42	min(-loglike) = 139587000.00
2024-09-01_100__777.txt	  Number of steps:100	 Steps accepted:52	 acc = 0.52	min(-loglike) = 6302180000.00
2024-09-01_100__807.txt	  Number of steps:100	 Steps accepted:53	 acc = 0.53	min(-loglike) = 100649000000.00
2024-09-01_100__743.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 0.45
2024-09-01_100__629.txt	  Number of steps:100	 Steps accepted:18	 acc = 0.18	min(-loglike) = 0.75
2024-09-01_100__595.txt	  Number of steps:100	 Steps accepted:52	 acc = 0.52	min(-loglike) = 704753.00
2024-09-01_100__478.txt	  Number of steps:100	 Steps accepted:50	 acc = 0.5	min(-loglike) = 58620300000000.00
2024-09-01_100__476.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 1.08
2024-09-01_100__882.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 1.94
2024-09-01_100__770.txt	  Number of steps:100	 Steps accepted:14	 acc = 0.14	min(-loglike) = 1.94
2024-09-01_100__768.txt	  Number of steps:100	 Steps accepted:14	 acc = 0.14	min(-loglike) = 0.88
2024-09-01_100__416.txt	  Number of steps:100	 Steps accepted:33	 acc = 0.33	min(-loglike) = 803.90
2024-09-01_100__102.txt	  Number of steps:100	 Steps accepted:23	 acc = 0.23	min(-loglike) = 100.89
2024-09-01_100__606.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.12
2024-09-01_100__29.txt	  Number of steps:100	 Steps accepted:15	 acc = 0.15	min(-loglike) = 1.83
2024-09-01_100__946.txt	  Number of steps:100	 Steps accepted:50	 acc = 0.5	min(-loglike) = 4472240.00
2024-09-01_100__564.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 1.63
2024-09-01_100__111.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 6.63
2024-09-01_100__883.txt	  Number of steps:100	 Steps accepted:13	 acc = 0.13	min(-loglike) = 1.34
2024-09-01_100__369.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 2.92
2024-09-01_100__338.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 1.39
2024-09-01_100__67.txt	  Number of steps:100	 Steps accepted:15	 acc = 0.15	min(-loglike) = 3.11
2024-09-01_100__511.txt	  Number of steps:100	 Steps accepted:47	 acc = 0.47	min(-loglike) = 1040600.00
2024-09-01_100__238.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 0.49
2024-09-01_100__866.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.01
2024-09-01_100__674.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 1.94
2024-09-01_100__103.txt	  Number of steps:100	 Steps accepted:8	 acc = 0.08	min(-loglike) = 2.34
2024-09-01_100__510.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.25
2024-09-01_100__630.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 0.18
2024-09-01_100__764.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__693.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 1.63
2024-09-01_100__834.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 1.00
2024-09-01_100__818.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 3.13
2024-09-01_100__851.txt	  Number of steps:100	 Steps accepted:18	 acc = 0.18	min(-loglike) = 4.41
2024-09-01_100__707.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 2.72
2024-09-01_100__283.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__599.txt	  Number of steps:100	 Steps accepted:55	 acc = 0.55	min(-loglike) = 1994990000000000.00
2024-09-01_100__876.txt	  Number of steps:100	 Steps accepted:40	 acc = 0.4	min(-loglike) = 1315790000000.00
2024-09-01_100__754.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.67
2024-09-01_100__648.txt	  Number of steps:100	 Steps accepted:46	 acc = 0.46	min(-loglike) = 425137000000000.00
2024-09-01_100__959.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 4.67
2024-09-01_100__859.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 3.15
2024-09-01_100__574.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 1.45
2024-09-01_100__452.txt	  Number of steps:100	 Steps accepted:15	 acc = 0.15	min(-loglike) = 1.96
2024-09-01_100__684.txt	  Number of steps:100	 Steps accepted:8	 acc = 0.08	min(-loglike) = 6.42
2024-09-01_100__828.txt	  Number of steps:100	 Steps accepted:48	 acc = 0.48	min(-loglike) = 401751000.00
2024-09-01_100__270.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.94
2024-09-01_100__852.txt	  Number of steps:100	 Steps accepted:14	 acc = 0.14	min(-loglike) = 0.79
2024-09-01_100__846.txt	  Number of steps:100	 Steps accepted:16	 acc = 0.16	min(-loglike) = 1.01
2024-09-01_100__80.txt	  Number of steps:100	 Steps accepted:59	 acc = 0.59	min(-loglike) = 843613.00
2024-09-01_100__337.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__887.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 1.83
2024-09-01_100__250.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 2.33
2024-09-01_100__670.txt	  Number of steps:100	 Steps accepted:8	 acc = 0.08	min(-loglike) = 2.93
2024-09-01_100__384.txt	  Number of steps:100	 Steps accepted:15	 acc = 0.15	min(-loglike) = 1.21
2024-09-01_100__138.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 2.52
2024-09-01_100__793.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 1.01
2024-09-01_100__551.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__101.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 1.77
2024-09-01_100__824.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 2.57
2024-09-01_100__117.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 2.08
2024-09-01_100__736.txt	  Number of steps:100	 Steps accepted:43	 acc = 0.43	min(-loglike) = 8487560000000000.00
2024-09-01_100__177.txt	  Number of steps:100	 Steps accepted:14	 acc = 0.14	min(-loglike) = 6.26
2024-09-01_100__53.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 0.08
2024-09-01_100__555.txt	  Number of steps:100	 Steps accepted:23	 acc = 0.23	min(-loglike) = 0.89
2024-09-01_100__673.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 1.78
2024-09-01_100__617.txt	  Number of steps:100	 Steps accepted:25	 acc = 0.25	min(-loglike) = 71.87
2024-09-01_100__784.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.80
2024-09-01_100__99.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 2.04
2024-09-01_100__958.txt	  Number of steps:100	 Steps accepted:13	 acc = 0.13	min(-loglike) = 3.92
2024-09-01_100__699.txt	  Number of steps:100	 Steps accepted:39	 acc = 0.39	min(-loglike) = 91502500000.00
2024-09-01_100__652.txt	  Number of steps:100	 Steps accepted:17	 acc = 0.17	min(-loglike) = 1.53
2024-09-01_100__683.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.76
2024-09-01_100__790.txt	  Number of steps:100	 Steps accepted:8	 acc = 0.08	min(-loglike) = 0.12
2024-09-01_100__454.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__867.txt	  Number of steps:100	 Steps accepted:51	 acc = 0.51	min(-loglike) = 60908600000000001310720.00
2024-09-01_100__9.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.63
2024-09-01_100__165.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 2.85
2024-09-01_100__623.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 0.54
2024-09-01_100__285.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 0.35
2024-09-01_100__16.txt	  Number of steps:100	 Steps accepted:18	 acc = 0.18	min(-loglike) = 0.56
2024-09-01_100__812.txt	  Number of steps:100	 Steps accepted:49	 acc = 0.49	min(-loglike) = 100662000000000.00
2024-09-01_100__339.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 3.72
2024-09-01_100__50.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 3.79
2024-09-01_100__136.txt	  Number of steps:100	 Steps accepted:47	 acc = 0.47	min(-loglike) = 1888860.00
2024-09-01_100__156.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 1.02
2024-09-01_100__199.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.38
2024-09-01_100__392.txt	  Number of steps:100	 Steps accepted:16	 acc = 0.16	min(-loglike) = 46.81
2024-09-01_100__157.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 1.36
2024-09-01_100__697.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 2.76
2024-09-01_100__974.txt	  Number of steps:100	 Steps accepted:14	 acc = 0.14	min(-loglike) = 1.76
2024-09-01_100__1.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__687.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 0.94
2024-09-01_100__83.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 2.59
2024-09-01_100__685.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.23
2024-09-01_100__996.txt	  Number of steps:100	 Steps accepted:29	 acc = 0.29	min(-loglike) = 128.12
2024-09-01_100__644.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 0.82
2024-09-01_100__445.txt	  Number of steps:100	 Steps accepted:8	 acc = 0.08	min(-loglike) = 1.97
2024-09-01_100__306.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 2.65
2024-09-01_100__244.txt	  Number of steps:100	 Steps accepted:47	 acc = 0.47	min(-loglike) = 29282100000000.00
2024-09-01_100__468.txt	  Number of steps:100	 Steps accepted:17	 acc = 0.17	min(-loglike) = 1.61
2024-09-01_100__154.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 0.86
2024-09-01_100__815.txt	  Number of steps:100	 Steps accepted:55	 acc = 0.55	min(-loglike) = 20929100000000.00
2024-09-01_100__529.txt	  Number of steps:100	 Steps accepted:13	 acc = 0.13	min(-loglike) = 1.48
2024-09-01_100__72.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 5.83
2024-09-01_100__561.txt	  Number of steps:100	 Steps accepted:13	 acc = 0.13	min(-loglike) = 2.17
2024-09-01_100__179.txt	  Number of steps:100	 Steps accepted:8	 acc = 0.08	min(-loglike) = 1.39
2024-09-01_100__569.txt	  Number of steps:100	 Steps accepted:49	 acc = 0.49	min(-loglike) = 5342860.00
2024-09-01_100__32.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 4.33
2024-09-01_100__479.txt	  Number of steps:100	 Steps accepted:13	 acc = 0.13	min(-loglike) = 1.00
2024-09-01_100__227.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 1.39
2024-09-01_100__357.txt	  Number of steps:100	 Steps accepted:38	 acc = 0.38	min(-loglike) = 164202.00
2024-09-01_100__908.txt	  Number of steps:100	 Steps accepted:33	 acc = 0.33	min(-loglike) = 1497.35
2024-09-01_100__744.txt	  Number of steps:100	 Steps accepted:47	 acc = 0.47	min(-loglike) = 64224000000000000000.00
2024-09-01_100__646.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__626.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 0.77
2024-09-01_100__388.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 2.67
2024-09-01_100__664.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 2.60
2024-09-01_100__929.txt	  Number of steps:100	 Steps accepted:13	 acc = 0.13	min(-loglike) = 0.72
2024-09-01_100__246.txt	  Number of steps:100	 Steps accepted:55	 acc = 0.55	min(-loglike) = 1284720000.00
2024-09-01_100__716.txt	  Number of steps:100	 Steps accepted:9	 acc = 0.09	min(-loglike) = 1.56
2024-09-01_100__443.txt	  Number of steps:100	 Steps accepted:50	 acc = 0.5	min(-loglike) = 51003700000.00
2024-09-01_100__288.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.07
2024-09-01_100__800.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 2.55
2024-09-01_100__986.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 3.36
2024-09-01_100__874.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 2.04
2024-09-01_100__315.txt	  Number of steps:100	 Steps accepted:47	 acc = 0.47	min(-loglike) = 668278.00
2024-09-01_100__229.txt	  Number of steps:100	 Steps accepted:44	 acc = 0.44	min(-loglike) = 50520700.00
2024-09-01_100__135.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 0.54
2024-09-01_100__918.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__647.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 1.60
2024-09-01_100__489.txt	  Number of steps:100	 Steps accepted:7	 acc = 0.07	min(-loglike) = 0.85
2024-09-01_100__276.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__775.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 2.84
2024-09-01_100__591.txt	  Number of steps:100	 Steps accepted:5	 acc = 0.05	min(-loglike) = 2.35
2024-09-01_100__795.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 0.15
2024-09-01_100__153.txt	  Number of steps:100	 Steps accepted:23	 acc = 0.23	min(-loglike) = 69.50
2024-09-01_100__578.txt	  Number of steps:100	 Steps accepted:6	 acc = 0.06	min(-loglike) = 2.46
2024-09-01_100__895.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 0.83
2024-09-01_100__691.txt	  Number of steps:100	 Steps accepted:11	 acc = 0.11	min(-loglike) = 3.14
2024-09-01_100__878.txt	  Number of steps:100	 Steps accepted:56	 acc = 0.56	min(-loglike) = 254993000000000000.00
2024-09-01_100__911.txt	  Number of steps:100	 Steps accepted:8	 acc = 0.08	min(-loglike) = 1.17
2024-09-01_100__141.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 3.80
2024-09-01_100__881.txt	  Number of steps:100	 Steps accepted:14	 acc = 0.14	min(-loglike) = 1.75
2024-09-01_100__788.txt	  Number of steps:100	 Steps accepted:49	 acc = 0.49	min(-loglike) = 73893200.00
2024-09-01_100__915.txt	  Number of steps:100	 Steps accepted:1	 acc = 0.01	min(-loglike) = nan
2024-09-01_100__68.txt	  Number of steps:100	 Steps accepted:12	 acc = 0.12	min(-loglike) = 1.85
2024-09-01_100__757.txt	  Number of steps:100	 Steps accepted:52	 acc = 0.52	min(-loglike) = 97253300.00
2024-09-01_100__504.txt	  Number of steps:100	 Steps accepted:10	 acc = 0.1	min(-loglike) = 1.49
2024-09-01_100__114.txt	  Number of steps:100	 Steps accepted:13	 acc = 0.13	min(-loglike) = 1.44
2024-09-01_100__717.txt	  Number of steps:100	 Steps accepted:57	 acc = 0.57	min(-loglike) = 2767940.00
