# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 1930       3.185120800470e-11       4.284544312129e-16       9.638966644560e-17 
 1931       3.180648005491e-11       4.275549286030e-16       9.684520469287e-17 
 1932       3.176323663270e-11       4.266577318882e-16       9.730368566143e-17 
 1933       3.172145654132e-11       4.257628355183e-16       9.776458296638e-17 
 1934       3.168111848113e-11       4.248702338823e-16       9.822736802121e-17 
 1935       3.164220104943e-11       4.239799213080e-16       9.869151003485e-17 
 1936       3.160468274036e-11       4.230918920625e-16       9.915647600891e-17 
 1937       3.156854194471e-11       4.222061403514e-16       9.962173073476e-17 
 1938       3.153375694981e-11       4.213226603192e-16       1.000867367907e-16 
 1939       3.150030593940e-11       4.204414460490e-16       1.005509545391e-16 
 1940       3.146816699344e-11       4.195624915625e-16       1.010138421235e-16 
 1941       3.143731808804e-11       4.186857908198e-16       1.014748554659e-16 
 1942       3.140773709527e-11       4.178113377193e-16       1.019334482638e-16 
 1943       3.137940178305e-11       4.169391260976e-16       1.023890719873e-16 
 1944       3.135228981497e-11       4.160691497297e-16       1.028411758762e-16 
 1945       3.132637875020e-11       4.152014023283e-16       1.032892069374e-16 
 1946       3.130164604331e-11       4.143358775443e-16       1.037326099418e-16 
 1947       3.127806904416e-11       4.134725689664e-16       1.041708274217e-16 
 1948       3.125562499774e-11       4.126114701209e-16       1.046032996675e-16 
 1949       3.123429104403e-11       4.117525744720e-16       1.050294647254e-16 
 1950       3.121404421788e-11       4.108958754212e-16       1.054487583940e-16 
 1951       3.119486144886e-11       4.100413663076e-16       1.058606142219e-16 
 1952       3.117671956110e-11       4.091890404076e-16       1.062644635046e-16 
 1953       3.115959527318e-11       4.083388909349e-16       1.066597352817e-16 
 1954       3.114346519797e-11       4.074909110403e-16       1.070458563340e-16 
 1955       3.112830584252e-11       4.066450938118e-16       1.074222511809e-16 
 1956       3.111409360787e-11       4.058014322741e-16       1.077883420771e-16 
 1957       3.110080478895e-11       4.049599193890e-16       1.081435490100e-16 
 1958       3.108841557443e-11       4.041205480549e-16       1.084872896970e-16 
 1959       3.107690204659e-11       4.032833111070e-16       1.088189795823e-16 
 1960       3.106624018115e-11       4.024482013169e-16       1.091380318343e-16 
 1961       3.105640584716e-11       4.016152113928e-16       1.094438573426e-16 
 1962       3.104737480684e-11       4.007843339792e-16       1.097358647154e-16 
 1963       3.103912271547e-11       3.999555616569e-16       1.100134602762e-16 
 1964       3.103162512121e-11       3.991288869429e-16       1.102760480613e-16 
 1965       3.102485746500e-11       3.983043022901e-16       1.105230298168e-16 
 1966       3.101879508037e-11       3.974818000876e-16       1.107538049960e-16 
 1967       3.101341319337e-11       3.966613726603e-16       1.109677707561e-16 
 1968       3.100868692235e-11       3.958430122686e-16       1.111643219556e-16 
 1969       3.100459127790e-11       3.950267111090e-16       1.113428511516e-16 
 1970       3.100110116265e-11       3.942124613134e-16       1.115027485965e-16 
 1971       3.099819155290e-11       3.934002554839e-16       1.116435948055e-16 
 1972       3.099583804525e-11       3.925900883020e-16       1.117657398263e-16 
 1973       3.099401631373e-11       3.917819549311e-16       1.118697282652e-16 
 1974       3.099270192832e-11       3.909758504831e-16       1.119561071105e-16 
 1975       3.099187035481e-11       3.901717700177e-16       1.120254257358e-16 
 1976       3.099149695465e-11       3.893697085430e-16       1.120782359029e-16 
 1977       3.099155698481e-11       3.885696610148e-16       1.121150917653e-16 
 1978       3.099202559769e-11       3.877716223369e-16       1.121365498706e-16 
 1979       3.099287784093e-11       3.869755873611e-16       1.121431691645e-16 
 1980       3.099408865731e-11       3.861815508866e-16       1.121355109930e-16 
 1981       3.099563288461e-11       3.853895076606e-16       1.121141391061e-16 
 1982       3.099748525546e-11       3.845994523775e-16       1.120796196605e-16 
 1983       3.099962039725e-11       3.838113796795e-16       1.120325212230e-16 
 1984       3.100201283193e-11       3.830252841559e-16       1.119734147734e-16 
 1985       3.100463697592e-11       3.822411603438e-16       1.119028737076e-16 
 1986       3.100746713999e-11       3.814590027270e-16       1.118214738410e-16 
 1987       3.101047752907e-11       3.806788057367e-16       1.117297934109e-16 
 1988       3.101364224216e-11       3.799005637513e-16       1.116284130802e-16 
 1989       3.101693527219e-11       3.791242710960e-16       1.115179159406e-16 
 1990       3.102033050587e-11       3.783499220430e-16       1.113988875148e-16 
 1991       3.102380172358e-11       3.775775108113e-16       1.112719157608e-16 
 1992       3.102732259920e-11       3.768070315665e-16       1.111375910740e-16 
 1993       3.103086670002e-11       3.760384784212e-16       1.109965062906e-16 
 1994       3.103440748656e-11       3.752718454344e-16       1.108492566912e-16 
 1995       3.103791831248e-11       3.745071266114e-16       1.106964400030e-16 
 1996       3.104137242441e-11       3.737443159042e-16       1.105386564035e-16 
 1997       3.104474296184e-11       3.729834072111e-16       1.103765085235e-16 
 1998       3.104800295698e-11       3.722243943764e-16       1.102106014501e-16 
 1999       3.105112533459e-11       3.714672711910e-16       1.100415427296e-16 
 2000       3.105408291192e-11       3.707120313915e-16       1.098699423711e-16 
 2001       3.105684839851e-11       3.699586686607e-16       1.096964128492e-16 
 2002       3.105939439609e-11       3.692071766272e-16       1.095215691070e-16 
 2003       3.106169339843e-11       3.684575488655e-16       1.093460285596e-16 
 2004       3.106371779121e-11       3.677097788960e-16       1.091704110968e-16 
 2005       3.106543985188e-11       3.669638601845e-16       1.089953390865e-16 
 2006       3.106683174956e-11       3.662197861426e-16       1.088214373775e-16 
 2007       3.106786554485e-11       3.654775501273e-16       1.086493333029e-16 
 2008       3.106851318973e-11       3.647371454411e-16       1.084796566829e-16 
 2009       3.106874652744e-11       3.639985653318e-16       1.083130398279e-16 
 2010       3.106853729230e-11       3.632618029925e-16       1.081501175421e-16 
 2011       3.106785968298e-11       3.625268520678e-16       1.079913619262e-16 
 2012       3.106669810299e-11       3.617937081769e-16       1.078365854690e-16 
 2013       3.106503947620e-11       3.610623674017e-16       1.076854343456e-16 
 2014       3.106287067862e-11       3.603328257809e-16       1.075375532870e-16 
 2015       3.106017853830e-11       3.596050793102e-16       1.073925855780e-16 
 2016       3.105694983525e-11       3.588791239423e-16       1.072501730558e-16 
 2017       3.105317130142e-11       3.581549555867e-16       1.071099561079e-16 
 2018       3.104882962063e-11       3.574325701097e-16       1.069715736704e-16 
 2019       3.104391142851e-11       3.567119633342e-16       1.068346632261e-16 
 2020       3.103840331244e-11       3.559931310399e-16       1.066988608029e-16 
 2021       3.103229181149e-11       3.552760689629e-16       1.065638009716e-16 
 2022       3.102556341638e-11       3.545607727960e-16       1.064291168446e-16 
 2023       3.101820456939e-11       3.538472381882e-16       1.062944400736e-16 
 2024       3.101020166434e-11       3.531354607450e-16       1.061594008482e-16 
 2025       3.100154104649e-11       3.524254360283e-16       1.060236278939e-16 
 2026       3.099220901254e-11       3.517171595560e-16       1.058867484700e-16 
 2027       3.098219181050e-11       3.510106268023e-16       1.057483883685e-16 
 2028       3.097147563969e-11       3.503058331975e-16       1.056081719116e-16 
 2029       3.096004665066e-11       3.496027741280e-16       1.054657219503e-16 
 2030       3.094789094512e-11       3.489014449359e-16       1.053206598625e-16 
 2031       3.093499457593e-11       3.482018409196e-16       1.051726055509e-16 
 2032       3.092134354697e-11       3.475039573329e-16       1.050211774419e-16 
 2033       3.090692381313e-11       3.468077893857e-16       1.048659924828e-16 
 2034       3.089172128027e-11       3.461133322434e-16       1.047066661409e-16 
 2035       3.087572180509e-11       3.454205810271e-16       1.045428124013e-16 
 2036       3.085891119515e-11       3.447295308134e-16       1.043740437649e-16 
 2037       3.084127520877e-11       3.440401766346e-16       1.041999712469e-16 
 2038       3.082279955497e-11       3.433525134780e-16       1.040202043749e-16 
 2039       3.080346989344e-11       3.426665362868e-16       1.038343511872e-16 
 2040       3.078327183445e-11       3.419822399591e-16       1.036420182307e-16 
 2041       3.076219093883e-11       3.412996193483e-16       1.034428105592e-16 
 2042       3.074021271786e-11       3.406186692630e-16       1.032363317320e-16 
 2043       3.071732263325e-11       3.399393844669e-16       1.030221838113e-16 
 2044       3.069350609710e-11       3.392617596787e-16       1.027999673612e-16 
 2045       3.066874847179e-11       3.385857895720e-16       1.025692814453e-16 
 2046       3.064303506994e-11       3.379114687755e-16       1.023297236251e-16 
 2047       3.061635115439e-11       3.372387918724e-16       1.020808899586e-16 
 2048       3.058868193808e-11       3.365677534009e-16       1.018223749975e-16 
 2049       3.056001258406e-11       3.358983478538e-16       1.015537717865e-16 
 2050       3.053032820537e-11       3.352305696784e-16       1.012746718606e-16 
 2051       3.049961691077e-11       3.345644135896e-16       1.009847729615e-16 
 2052       3.046787896570e-11       3.338998755103e-16       1.006842030284e-16 
 2053       3.043511769659e-11       3.332369516373e-16       1.003731985156e-16 
 2054       3.040133645104e-11       3.325756381291e-16       1.000519968860e-16 
 2055       3.036653859787e-11       3.319159311060e-16       9.972083661243e-17 
 2056       3.033072752715e-11       3.312578266497e-16       9.937995717904e-17 
 2057       3.029390665023e-11       3.306013208033e-16       9.902959908237e-17 
 2058       3.025607939975e-11       3.299464095716e-16       9.867000383272e-17 
 2059       3.021724922970e-11       3.292930889205e-16       9.830141395537e-17 
 2060       3.017741961540e-11       3.286413547776e-16       9.792407299185e-17 
 2061       3.013659405360e-11       3.279912030315e-16       9.753822550123e-17 
 2062       3.009477606244e-11       3.273426295320e-16       9.714411706133e-17 
 2063       3.005196918151e-11       3.266956300903e-16       9.674199427003e-17 
 2064       3.000817697190e-11       3.260502004783e-16       9.633210474652e-17 
 2065       2.996340301618e-11       3.254063364294e-16       9.591469713254e-17 
 2066       2.991765091848e-11       3.247640336376e-16       9.549002109367e-17 
 2067       2.987092430446e-11       3.241232877580e-16       9.505832732059e-17 
 2068       2.982322682142e-11       3.234840944066e-16       9.461986753030e-17 
 2069       2.977456213823e-11       3.228464491601e-16       9.417489446745e-17 
 2070       2.972493394545e-11       3.222103475560e-16       9.372366190555e-17 
 2071       2.967434595531e-11       3.215757850924e-16       9.326642464826e-17 
 2072       2.962280190174e-11       3.209427572283e-16       9.280343853063e-17 
 2073       2.957030554041e-11       3.203112593828e-16       9.233496042039e-17 
 2074       2.951686064878e-11       3.196812869360e-16       9.186124821918e-17 
 2075       2.946247102606e-11       3.190528352282e-16       9.138256086384e-17 
 2076       2.940714049334e-11       3.184258995601e-16       9.089915832765e-17 
 2077       2.935087289352e-11       3.178004751927e-16       9.041130162163e-17 
 2078       2.929367209141e-11       3.171765573476e-16       8.991925279574e-17 
 2079       2.923554197371e-11       3.165541412061e-16       8.942327494021e-17 
 2080       2.917648644909e-11       3.159332219101e-16       8.892363218674e-17 
 2081       2.911650944816e-11       3.153137945614e-16       8.842058970982e-17 
 2082       2.905561492354e-11       3.146958542219e-16       8.791441372794e-17 
 2083       2.899380684989e-11       3.140793959135e-16       8.740537150490e-17 
 2084       2.893108922391e-11       3.134644146179e-16       8.689373135103e-17 
 2085       2.886746606439e-11       3.128509052769e-16       8.637976262448e-17 
 2086       2.880294141225e-11       3.122388627919e-16       8.586373573249e-17 
 2087       2.873751933053e-11       3.116282820242e-16       8.534592213259e-17 
 2088       2.867120390447e-11       3.110191577947e-16       8.482659433396e-17 
 2089       2.860399924148e-11       3.104114848839e-16       8.430602589861e-17 
 2090       2.853590947122e-11       3.098052580321e-16       8.378449144268e-17 
 2091       2.846694047663e-11       3.092004722974e-16       8.326222544762e-17 
 2092       2.839710510018e-11       3.085971241348e-16       8.273929837604e-17 
 2093       2.832641797413e-11       3.079952103247e-16       8.221573969113e-17 
 2094       2.825489379290e-11       3.073947276151e-16       8.169157896815e-17 
 2095       2.818254731311e-11       3.067956727216e-16       8.116684589451e-17 
 2096       2.810939335370e-11       3.061980423273e-16       8.064157026996e-17 
 2097       2.803544679598e-11       3.056018330826e-16       8.011578200668e-17 
 2098       2.796072258373e-11       3.050070416055e-16       7.958951112944e-17 
 2099       2.788523572325e-11       3.044136644811e-16       7.906278777572e-17 
 2100       2.780900128344e-11       3.038216982621e-16       7.853564219584e-17 
 2101       2.773203439591e-11       3.032311394683e-16       7.800810475309e-17 
 2102       2.765435025501e-11       3.026419845865e-16       7.748020592389e-17 
 2103       2.757596411793e-11       3.020542300711e-16       7.695197629787e-17 
 2104       2.749689130478e-11       3.014678723432e-16       7.642344657805e-17 
 2105       2.741714719866e-11       3.008829077911e-16       7.589464758096e-17 
 2106       2.733674724575e-11       3.002993327702e-16       7.536561023676e-17 
 2107       2.725570695534e-11       2.997171436028e-16       7.483636558937e-17 
 2108       2.717404189997e-11       2.991363365779e-16       7.430694479664e-17 
 2109       2.709176771547e-11       2.985569079518e-16       7.377737913042e-17 
 2110       2.700890010103e-11       2.979788539471e-16       7.324769997674e-17 
 2111       2.692545481932e-11       2.974021707537e-16       7.271793883595e-17 
 2112       2.684144769649e-11       2.968268545277e-16       7.218812732280e-17 
 2113       2.675689462234e-11       2.962529013922e-16       7.165829716662e-17 
 2114       2.667181155031e-11       2.956803074369e-16       7.112848021143e-17 
 2115       2.658621449763e-11       2.951090687179e-16       7.059870841608e-17 
 2116       2.650011954534e-11       2.945391812579e-16       7.006901385438e-17 
 2117       2.641354283838e-11       2.939706410462e-16       6.953942871524e-17 
 2118       2.632650058571e-11       2.934034440383e-16       6.900998530277e-17 
 2119       2.623900906031e-11       2.928375861563e-16       6.848071603646e-17 
 2120       2.615108459933e-11       2.922730632884e-16       6.795165345129e-17 
 2121       2.606274360412e-11       2.917098712892e-16       6.742283019786e-17 
 2122       2.597400254032e-11       2.911480059797e-16       6.689427904250e-17 
 2123       2.588487793794e-11       2.905874631467e-16       6.636603286747e-17 
 2124       2.579538639143e-11       2.900282385435e-16       6.583812467100e-17 
 2125       2.570554455978e-11       2.894703278892e-16       6.531058756752e-17 
 2126       2.561536916655e-11       2.889137268692e-16       6.478345478770e-17 
 2127       2.552487699998e-11       2.883584311346e-16       6.425675967865e-17 
 2128       2.543408491307e-11       2.878044363027e-16       6.373053570402e-17 
 2129       2.534300982363e-11       2.872517379564e-16       6.320481644414e-17 
 2130       2.525166871440e-11       2.867003316449e-16       6.267963559616e-17 
 2131       2.516007838999e-11       2.861502131511e-16       6.215504598992e-17 
 2132       2.506825474597e-11       2.856013792994e-16       6.163117677812e-17 
 2133       2.497621349493e-11       2.850538271539e-16       6.110817663929e-17 
 2134       2.488397040917e-11       2.845075537504e-16       6.058619479831e-17 
 2135       2.479154132082e-11       2.839625560962e-16       6.006538102708e-17 
 2136       2.469894212185e-11       2.834188311704e-16       5.954588564512e-17 
 2137       2.460618876417e-11       2.828763759236e-16       5.902785952024e-17 
 2138       2.451329725970e-11       2.823351872778e-16       5.851145406914e-17 
 2139       2.442028368041e-11       2.817952621268e-16       5.799682125806e-17 
 2140       2.432716415846e-11       2.812565973357e-16       5.748411360344e-17 
 2141       2.423395488618e-11       2.807191897409e-16       5.697348417249e-17 
 2142       2.414067211620e-11       2.801830361502e-16       5.646508658388e-17 
 2143       2.404733216153e-11       2.796481333430e-16       5.595907500839e-17 
 2144       2.395395139556e-11       2.791144780697e-16       5.545560416946e-17 
 2145       2.386054625222e-11       2.785820670519e-16       5.495482934392e-17 
 2146       2.376713322596e-11       2.780508969828e-16       5.445690636255e-17 
 2147       2.367372887191e-11       2.775209645262e-16       5.396199161077e-17 
 2148       2.358034980586e-11       2.769922663176e-16       5.347024202925e-17 
 2149       2.348701270442e-11       2.764647989631e-16       5.298181511453e-17 
 2150       2.339373430501e-11       2.759385590402e-16       5.249686891968e-17 
 2151       2.330053140599e-11       2.754135430971e-16       5.201556205493e-17 
 2152       2.320742086668e-11       2.748897476531e-16       5.153805368829e-17 
 2153       2.311441960748e-11       2.743671691985e-16       5.106450354620e-17 
 2154       2.302154460990e-11       2.738458041943e-16       5.059507191415e-17 
 2155       2.292881291666e-11       2.733256490725e-16       5.012991963734e-17 
 2156       2.283624163172e-11       2.728067002357e-16       4.966920812128e-17 
 2157       2.274384792040e-11       2.722889540574e-16       4.921309933244e-17 
 2158       2.265164900942e-11       2.717724068817e-16       4.876175579892e-17 
 2159       2.255966218697e-11       2.712570550235e-16       4.831534061101e-17 
 2160       2.246790480279e-11       2.707428947683e-16       4.787401742189e-17 
 2161       2.237639426823e-11       2.702299223719e-16       4.743795044822e-17 
 2162       2.228514805634e-11       2.697181340611e-16       4.700730447083e-17 
 2163       2.219418370190e-11       2.692075260329e-16       4.658224483528e-17 
 2164       2.210351880155e-11       2.686980944547e-16       4.616293745257e-17 
 2165       2.201317101380e-11       2.681898354646e-16       4.574954879970e-17 
 2166       2.192315805913e-11       2.676827451709e-16       4.534224592037e-17 
 2167       2.183349772007e-11       2.671768196522e-16       4.494119642559e-17 
 2168       2.174420784124e-11       2.666720549574e-16       4.454656849430e-17 
 2169       2.165530632945e-11       2.661684471057e-16       4.415853087401e-17 
 2170       2.156681115374e-11       2.656659920866e-16       4.377725288146e-17 
 2171       2.147873870960e-11       2.651646861740e-16       4.340283220654e-17 
 2172       2.139109889938e-11       2.646645268713e-16       4.303507779081e-17 
 2173       2.130390001880e-11       2.641655119729e-16       4.267372548620e-17 
 2174       2.121715038990e-11       2.636676392501e-16       4.231851011758e-17 
 2175       2.113085836106e-11       2.631709064513e-16       4.196916548155e-17 
 2176       2.104503230700e-11       2.626753113016e-16       4.162542434526e-17 
 2177       2.095968062883e-11       2.621808515032e-16       4.128701844515e-17 
 2178       2.087481175406e-11       2.616875247351e-16       4.095367848583e-17 
 2179       2.079043413667e-11       2.611953286532e-16       4.062513413878e-17 
 2180       2.070655625709e-11       2.607042608901e-16       4.030111404125e-17 
 2181       2.062318662225e-11       2.602143190552e-16       3.998134579496e-17 
 2182       2.054033376562e-11       2.597255007346e-16       3.966555596499e-17 
 2183       2.045800624720e-11       2.592378034913e-16       3.935347007849e-17 
 2184       2.037621265360e-11       2.587512248646e-16       3.904481262354e-17 
 2185       2.029496159803e-11       2.582657623709e-16       3.873930704793e-17 
 2186       2.021426172034e-11       2.577814135028e-16       3.843667575793e-17 
 2187       2.013412168706e-11       2.572981757297e-16       3.813664011712e-17 
 2188       2.005455019140e-11       2.568160464975e-16       3.783892044519e-17 
 2189       1.997555595332e-11       2.563350232284e-16       3.754323601672e-17 
 2190       1.989714771950e-11       2.558551033213e-16       3.724930505995e-17 
 2191       1.981933426344e-11       2.553762841515e-16       3.695684475566e-17 
 2192       1.974212438543e-11       2.548985630707e-16       3.666557123588e-17 
 2193       1.966552691260e-11       2.544219374068e-16       3.637519958274e-17 
 2194       1.958955069895e-11       2.539464044643e-16       3.608544382723e-17 
 2195       1.951420462539e-11       2.534719615238e-16       3.579601694804e-17 
 2196       1.943949759974e-11       2.529986058422e-16       3.550663087034e-17 
 2197       1.936543855677e-11       2.525263346528e-16       3.521699646453e-17 
 2198       1.929203645825e-11       2.520551451648e-16       3.492682354514e-17 
 2199       1.921930029294e-11       2.515850345638e-16       3.463582086952e-17 
 2200       1.914723907665e-11       2.511160000114e-16       3.434369613670e-17 
 2201       1.907586185226e-11       2.506480386455e-16       3.405015598617e-17 
 2202       1.900517768974e-11       2.501811475798e-16       3.375490599669e-17 
 2203       1.893519568618e-11       2.497153239043e-16       3.345765068506e-17 
 2204       1.886592496583e-11       2.492505646847e-16       3.315809350493e-17 
 2205       1.879737468012e-11       2.487868669629e-16       3.285593684563e-17 
 2206       1.872955400769e-11       2.483242277567e-16       3.255088203089e-17 
 2207       1.866247215441e-11       2.478626440597e-16       3.224262931773e-17 
 2208       1.859613835342e-11       2.474021128414e-16       3.193087789519e-17 
 2209       1.853056186515e-11       2.469426310472e-16       3.161532588316e-17 
 2210       1.846575197738e-11       2.464841955982e-16       3.129567033114e-17 
 2211       1.840171613369e-11       2.460268035298e-16       3.097169685753e-17 
 2212       1.833845430552e-11       2.455704524077e-16       3.064354921837e-17 
 2213       1.827596458293e-11       2.451151399145e-16       3.031146152103e-17 
 2214       1.821424504271e-11       2.446608637114e-16       2.997566874685e-17 
 2215       1.815329374839e-11       2.442076214385e-16       2.963640675214e-17 
 2216       1.809310875022e-11       2.437554107143e-16       2.929391226917e-17 
 2217       1.803368808512e-11       2.433042291358e-16       2.894842290716e-17 
 2218       1.797502977668e-11       2.428540742787e-16       2.860017715327e-17 
 2219       1.791713183517e-11       2.424049436973e-16       2.824941437363e-17 
 2220       1.785999225747e-11       2.419568349243e-16       2.789637481431e-17 
 2221       1.780360902710e-11       2.415097454707e-16       2.754129960232e-17 
 2222       1.774798011417e-11       2.410636728262e-16       2.718443074661e-17 
 2223       1.769310347538e-11       2.406186144588e-16       2.682601113907e-17 
 2224       1.763897705400e-11       2.401745678148e-16       2.646628455551e-17 
 2225       1.758559877984e-11       2.397315303189e-16       2.610549565668e-17 
 2226       1.753296656926e-11       2.392894993742e-16       2.574388998926e-17 
 2227       1.748107832513e-11       2.388484723619e-16       2.538171398684e-17 
 2228       1.742993193680e-11       2.384084466417e-16       2.501921497094e-17 
 2229       1.737952528013e-11       2.379694195513e-16       2.465664115199e-17 
 2230       1.732985621741e-11       2.375313884066e-16       2.429424163034e-17 
 2231       1.728092259740e-11       2.370943505017e-16       2.393226639724e-17 
 2232       1.723272225528e-11       2.366583031091e-16       2.357096633585e-17 
 2233       1.718525301264e-11       2.362232434789e-16       2.321059322224e-17 
 2234       1.713851267746e-11       2.357891688397e-16       2.285139972636e-17 
 2235       1.709249904410e-11       2.353560763979e-16       2.249363941309e-17 
 2236       1.704720989327e-11       2.349239633381e-16       2.213756674316e-17 
 2237       1.700264299203e-11       2.344928268226e-16       2.178343707423e-17 
 2238       1.695879609377e-11       2.340626639919e-16       2.143150666181e-17 
 2239       1.691566693815e-11       2.336334719644e-16       2.108203266033e-17 
 2240       1.687325325116e-11       2.332052478362e-16       2.073527312407e-17 
 2241       1.683155274504e-11       2.327779886816e-16       2.039148700821e-17 
 2242       1.679056311828e-11       2.323516915524e-16       2.005093416977e-17 
 2243       1.675028205560e-11       2.319263534783e-16       1.971387536868e-17 
 2244       1.671070722797e-11       2.315019714668e-16       1.938057226870e-17 
 2245       1.667183629253e-11       2.310785425032e-16       1.905128743848e-17 
 2246       1.663366689260e-11       2.306560635505e-16       1.872628435251e-17 
 2247       1.659619665769e-11       2.302345315492e-16       1.840582739216e-17 
 2248       1.655942320343e-11       2.298139434177e-16       1.809018184664e-17 
 2249       1.652334413161e-11       2.293942960519e-16       1.777961391399e-17 
 2250       1.648795703010e-11       2.289755863252e-16       1.747439070213e-17 
 2251       1.645325839293e-11       2.285578112740e-16       1.717473891525e-17 
 2252       1.641924037262e-11       2.281409686551e-16       1.688072061756e-17 
 2253       1.638589400667e-11       2.277250563918e-16       1.659235666350e-17 
 2254       1.635321029557e-11       2.273100723885e-16       1.630966793904e-17 
 2255       1.632118020272e-11       2.268960145315e-16       1.603267536160e-17 
 2256       1.628979465443e-11       2.264828806880e-16       1.576139988015e-17 
 2257       1.625904453985e-11       2.260706687069e-16       1.549586247518e-17 
 2258       1.622892071095e-11       2.256593764182e-16       1.523608415874e-17 
 2259       1.619941398245e-11       2.252490016335e-16       1.498208597445e-17 
 2260       1.617051513177e-11       2.248395421452e-16       1.473388899751e-17 
 2261       1.614221489906e-11       2.244309957274e-16       1.449151433475e-17 
 2262       1.611450398705e-11       2.240233601351e-16       1.425498312461e-17 
 2263       1.608737306108e-11       2.236166331048e-16       1.402431653719e-17 
 2264       1.606081274906e-11       2.232108123540e-16       1.379953577424e-17 
 2265       1.603481364136e-11       2.228058955812e-16       1.358066206921e-17 
 2266       1.600936629085e-11       2.224018804664e-16       1.336771668725e-17 
 2267       1.598446121279e-11       2.219987646703e-16       1.316072092522e-17 
 2268       1.596008888484e-11       2.215965458349e-16       1.295969611173e-17 
 2269       1.593623974697e-11       2.211952215832e-16       1.276466360715e-17 
 2270       1.591290420146e-11       2.207947895191e-16       1.257564480362e-17 
 2271       1.589007261281e-11       2.203952472278e-16       1.239266112508e-17 
 2272       1.586773530775e-11       2.199965922751e-16       1.221573402729e-17 
 2273       1.584588257514e-11       2.195988222080e-16       1.204488499785e-17 
 2274       1.582450466599e-11       2.192019345542e-16       1.188013555618e-17 
 2275       1.580359179337e-11       2.188059268225e-16       1.172150725361e-17 
 2276       1.578313413236e-11       2.184107965025e-16       1.156902167333e-17 
 2277       1.576312182006e-11       2.180165410645e-16       1.142270043046e-17 
 2278       1.574354495549e-11       2.176231579598e-16       1.128256517204e-17 
 2279       1.572439359959e-11       2.172306446204e-16       1.114863757705e-17 
 2280       1.570565777514e-11       2.168389984591e-16       1.102093935644e-17 
 2281       1.568732746675e-11       2.164482168692e-16       1.089949225313e-17 
 2282       1.566939262080e-11       2.160582972252e-16       1.078431804207e-17 
 2283       1.565184314539e-11       2.156692368818e-16       1.067543853021e-17 
 2284       1.563466891032e-11       2.152810331746e-16       1.057287555654e-17 
 2285       1.561785974702e-11       2.148936834198e-16       1.047665099211e-17 
 2286       1.560140544852e-11       2.145071849142e-16       1.038678674005e-17 
 2287       1.558529576942e-11       2.141215349352e-16       1.030330473558e-17 
 2288       1.556952042582e-11       2.137367307406e-16       1.022622694604e-17 
 2289       1.555406909531e-11       2.133527695690e-16       1.015557537090e-17 
 2290       1.553893141687e-11       2.129696486393e-16       1.009137204177e-17 
 2291       1.552409714112e-11       2.125873653339e-16       1.003359968898e-17 
 2292       1.550955658191e-11       2.122059177493e-16       9.982083466417e-18 
 2293       1.549530016749e-11       2.118253041485e-16       9.936608470885e-18 
 2294       1.548131829050e-11       2.114455227792e-16       9.896959006055e-18 
 2295       1.546760130798e-11       2.110665718731e-16       9.862918581587e-18 
 2296       1.545413954128e-11       2.106884496461e-16       9.834269912253e-18 
 2297       1.544092327604e-11       2.103111542984e-16       9.810794917053e-18 
 2298       1.542794276214e-11       2.099346840142e-16       9.792274718338e-18 
 2299       1.541518821369e-11       2.095590369618e-16       9.778489640928e-18 
 2300       1.540264980896e-11       2.091842112939e-16       9.769219211230e-18 
 2301       1.539031769034e-11       2.088102051470e-16       9.764242156364e-18 
 2302       1.537818196432e-11       2.084370166418e-16       9.763336403275e-18 
 2303       1.536623270145e-11       2.080646438830e-16       9.766279077858e-18 
 2304       1.535445993627e-11       2.076930849594e-16       9.772846504077e-18 
 2305       1.534285366732e-11       2.073223379436e-16       9.782814203084e-18 
 2306       1.533140385703e-11       2.069524008925e-16       9.795956892337e-18 
 2307       1.532010043177e-11       2.065832718467e-16       9.812048484723e-18 
 2308       1.530893328173e-11       2.062149488309e-16       9.830862087678e-18 
 2309       1.529789226092e-11       2.058474298536e-16       9.852170002304e-18 
 2310       1.528696718714e-11       2.054807129073e-16       9.875743722488e-18 
 2311       1.527614784189e-11       2.051147959683e-16       9.901353934029e-18 
 2312       1.526542397040e-11       2.047496769967e-16       9.928770513748e-18 
 2313       1.525478528153e-11       2.043853539366e-16       9.957762528615e-18 
 2314       1.524422144777e-11       2.040218247159e-16       9.988098234865e-18 
 2315       1.523372210518e-11       2.036590872460e-16       1.001954507712e-17 
 2316       1.522327685335e-11       2.032971394225e-16       1.005186968751e-17 
 2317       1.521287525537e-11       2.029359791244e-16       1.008483788478e-17 
 2318       1.520250683779e-11       2.025756042145e-16       1.011821467345e-17 
 2319       1.519216109058e-11       2.022160125395e-16       1.015176424286e-17 
 2320       1.518182746707e-11       2.018572019296e-16       1.018524996637e-17 
 2321       1.517149538394e-11       2.014991701986e-16       1.021843440043e-17 
