# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:phiphi                 4:TPhi               
 2432       1.275731524362e-11       1.661821378755e-16       1.527502568429e-17 
 2433       1.271432284100e-11       1.659001654642e-16       1.538749752347e-17 
 2434       1.267104678619e-11       1.656187777205e-16       1.550210073427e-17 
 2435       1.262749746237e-11       1.653379731435e-16       1.561892787133e-17 
 2436       1.258368528820e-11       1.650577502213e-16       1.573807178111e-17 
 2437       1.253962071791e-11       1.647781074314e-16       1.585962560221e-17 
 2438       1.249531424128e-11       1.644990432399e-16       1.598368276564e-17 
 2439       1.245077638374e-11       1.642205561022e-16       1.611033699515e-17 
 2440       1.240601770634e-11       1.639426444627e-16       1.623968230747e-17 
 2441       1.236104880586e-11       1.636653067547e-16       1.637181301267e-17 
 2442       1.231588031477e-11       1.633885414006e-16       1.650682371439e-17 
 2443       1.227052290133e-11       1.631123468117e-16       1.664480931021e-17 
 2444       1.222498726957e-11       1.628367213882e-16       1.678586499187e-17 
 2445       1.217928415940e-11       1.625616635195e-16       1.693008624562e-17 
 2446       1.213342434658e-11       1.622871715836e-16       1.707756885248e-17 
 2447       1.208741864277e-11       1.620132439477e-16       1.722840888857e-17 
 2448       1.204127789560e-11       1.617398789677e-16       1.738270272537e-17 
 2449       1.199501298868e-11       1.614670749886e-16       1.754054703004e-17 
 2450       1.194863484164e-11       1.611948303441e-16       1.770203876570e-17 
 2451       1.190215421038e-11       1.609231434898e-16       1.786722700957e-17 
 2452       1.185558108647e-11       1.606520134025e-16       1.803596809222e-17 
 2453       1.180892529422e-11       1.603814391833e-16       1.820806959349e-17 
 2454       1.176219669020e-11       1.601114199246e-16       1.838333844546e-17 
 2455       1.171540516327e-11       1.598419547105e-16       1.856158093174e-17 
 2456       1.166856063461e-11       1.595730426161e-16       1.874260268680e-17 
 2457       1.162167305772e-11       1.593046827081e-16       1.892620869535e-17 
 2458       1.157475241852e-11       1.590368740447e-16       1.911220329162e-17 
 2459       1.152780873533e-11       1.587696156752e-16       1.930039015873e-17 
 2460       1.148085205892e-11       1.585029066406e-16       1.949057232800e-17 
 2461       1.143389247254e-11       1.582367459730e-16       1.968255217830e-17 
 2462       1.138694009195e-11       1.579711326960e-16       1.987613143537e-17 
 2463       1.134000506547e-11       1.577060658243e-16       2.007111117118e-17 
 2464       1.129309757399e-11       1.574415443641e-16       2.026729180322e-17 
 2465       1.124622783101e-11       1.571775673130e-16       2.046447309387e-17 
 2466       1.119940608269e-11       1.569141336596e-16       2.066245414970e-17 
 2467       1.115264260785e-11       1.566512423842e-16       2.086103342086e-17 
 2468       1.110594771804e-11       1.563888924579e-16       2.106000870035e-17 
 2469       1.105933175754e-11       1.561270828435e-16       2.125917712338e-17 
 2470       1.101280510342e-11       1.558658124947e-16       2.145833516671e-17 
 2471       1.096637816554e-11       1.556050803568e-16       2.165727864799e-17 
 2472       1.092006138663e-11       1.553448853659e-16       2.185580272505e-17 
 2473       1.087386524227e-11       1.550852264497e-16       2.205370189529e-17 
 2474       1.082780024097e-11       1.548261025269e-16       2.225076999498e-17 
 2475       1.078187692417e-11       1.545675125075e-16       2.244680019860e-17 
 2476       1.073610586628e-11       1.543094552927e-16       2.264158501817e-17 
 2477       1.069049767473e-11       1.540519297747e-16       2.283491630258e-17 
 2478       1.064506298998e-11       1.537949348370e-16       2.302658523695e-17 
 2479       1.059981248557e-11       1.535384693544e-16       2.321638234194e-17 
 2480       1.055475686815e-11       1.532825321925e-16       2.340409747307e-17 
 2481       1.050990687749e-11       1.530271222084e-16       2.358951982008e-17 
 2482       1.046527328654e-11       1.527722382499e-16       2.377243790626e-17 
 2483       1.042086690147e-11       1.525178791564e-16       2.395263958778e-17 
 2484       1.037669856168e-11       1.522640437579e-16       2.412991205300e-17 
 2485       1.033277913981e-11       1.520107308760e-16       2.430404182184e-17 
 2486       1.028911954185e-11       1.517579393229e-16       2.447481474511e-17 
 2487       1.024573070710e-11       1.515056679021e-16       2.464201600379e-17 
 2488       1.020262360824e-11       1.512539154082e-16       2.480543010845e-17 
 2489       1.015980925133e-11       1.510026806268e-16       2.496484089851e-17 
 2490       1.011729867588e-11       1.507519623344e-16       2.512003154161e-17 
 2491       1.007510181931e-11       1.505017592933e-16       2.527083587428e-17 
 2492       1.003322410293e-11       1.502520702353e-16       2.541729275514e-17 
 2493       9.991669825952e-12       1.500028938779e-16       2.555949261770e-17 
 2494       9.950443299256e-12       1.497542289293e-16       2.569752621170e-17 
 2495       9.909548845368e-12       1.495060740887e-16       2.583148460347e-17 
 2496       9.868990798498e-12       1.492584280460e-16       2.596145917623e-17 
 2497       9.828773504540e-12       1.490112894821e-16       2.608754163044e-17 
 2498       9.788901321085e-12       1.487646570687e-16       2.620982398411e-17 
 2499       9.749378617434e-12       1.485185294684e-16       2.632839857313e-17 
 2500       9.710209774605e-12       1.482729053344e-16       2.644335805157e-17 
 2501       9.671399185346e-12       1.480277833109e-16       2.655479539206e-17 
 2502       9.632951254147e-12       1.477831620329e-16       2.666280388608e-17 
 2503       9.594870397249e-12       1.475390401261e-16       2.676747714428e-17 
 2504       9.557161042657e-12       1.472954162069e-16       2.686890909684e-17 
 2505       9.519827630146e-12       1.470522888827e-16       2.696719399374e-17 
 2506       9.482874611281e-12       1.468096567514e-16       2.706242640514e-17 
 2507       9.446306449417e-12       1.465675184018e-16       2.715470122170e-17 
 2508       9.410127619718e-12       1.463258724133e-16       2.724411365486e-17 
 2509       9.374342609166e-12       1.460847173563e-16       2.733075923722e-17 
 2510       9.338955916569e-12       1.458440517914e-16       2.741473382283e-17 
 2511       9.303972052575e-12       1.456038742704e-16       2.749613358754e-17 
 2512       9.269395539682e-12       1.453641833355e-16       2.757505502930e-17 
 2513       9.235230912249e-12       1.451249775196e-16       2.765159496852e-17 
 2514       9.201482716507e-12       1.448862553464e-16       2.772585054835e-17 
 2515       9.168155510569e-12       1.446480153301e-16       2.779791923506e-17 
 2516       9.135253864442e-12       1.444102559756e-16       2.786789881831e-17 
 2517       9.102782360037e-12       1.441729757784e-16       2.793588741154e-17 
 2518       9.070745591182e-12       1.439361732246e-16       2.800198345222e-17 
 2519       9.039148163630e-12       1.436998467910e-16       2.806628570224e-17 
 2520       9.007994695072e-12       1.434639949449e-16       2.812889324821e-17 
 2521       8.977289815145e-12       1.432286161442e-16       2.818990550178e-17 
 2522       8.947038165448e-12       1.429937088374e-16       2.824942219998e-17 
 2523       8.917244399550e-12       1.427592714636e-16       2.830754340552e-17 
 2524       8.887913182998e-12       1.425253024523e-16       2.836436950716e-17 
 2525       8.859049193333e-12       1.422918002237e-16       2.842000122000e-17 
 2526       8.830657120100e-12       1.420587631883e-16       2.847453958581e-17 
 2527       8.802741664854e-12       1.418261897475e-16       2.852808597338e-17 
 2528       8.775307541177e-12       1.415940782928e-16       2.858074207880e-17 
 2529       8.748359474687e-12       1.413624272064e-16       2.863260992585e-17 
 2530       8.721902203048e-12       1.411312348610e-16       2.868379186626e-17 
 2531       8.695939229714e-12       1.409004997617e-16       2.873437450948e-17 
 2532       8.670469077273e-12       1.406702209732e-16       2.878438040960e-17 
 2533       8.645489012450e-12       1.404403976950e-16       2.883381609955e-17 
 2534       8.620996290390e-12       1.402110291198e-16       2.888268813634e-17 
 2535       8.596988154652e-12       1.399821144336e-16       2.893100310111e-17 
 2536       8.573461837189e-12       1.397536528152e-16       2.897876759911e-17 
 2537       8.550414558340e-12       1.395256434368e-16       2.902598825978e-17 
 2538       8.527843526816e-12       1.392980854634e-16       2.907267173673e-17 
 2539       8.505745939689e-12       1.390709780535e-16       2.911882470776e-17 
 2540       8.484118982377e-12       1.388443203582e-16       2.916445387495e-17 
 2541       8.462959828636e-12       1.386181115221e-16       2.920956596460e-17 
 2542       8.442265640543e-12       1.383923506827e-16       2.925416772731e-17 
 2543       8.422033568484e-12       1.381670369703e-16       2.929826593800e-17 
 2544       8.402260751146e-12       1.379421695088e-16       2.934186739591e-17 
 2545       8.382944315499e-12       1.377177474146e-16       2.938497892464e-17 
 2546       8.364081376787e-12       1.374937697975e-16       2.942760737219e-17 
 2547       8.345669038516e-12       1.372702357600e-16       2.946975961096e-17 
 2548       8.327704392438e-12       1.370471443981e-16       2.951144253778e-17 
 2549       8.310184518541e-12       1.368244948002e-16       2.955266307394e-17 
 2550       8.293106485040e-12       1.366022860482e-16       2.959342816522e-17 
 2551       8.276467348355e-12       1.363805172167e-16       2.963374478192e-17 
 2552       8.260264153111e-12       1.361591873734e-16       2.967361991884e-17 
 2553       8.244493932113e-12       1.359382955789e-16       2.971306059539e-17 
 2554       8.229153706345e-12       1.357178408869e-16       2.975207385551e-17 
 2555       8.214240484949e-12       1.354978223438e-16       2.979066676778e-17 
 2556       8.199751265217e-12       1.352782389893e-16       2.982884642542e-17 
 2557       8.185683032578e-12       1.350590898557e-16       2.986661994629e-17 
 2558       8.172032760583e-12       1.348403739684e-16       2.990399447295e-17 
 2559       8.158797410896e-12       1.346220903458e-16       2.994097717265e-17 
 2560       8.145973933281e-12       1.344042379990e-16       2.997757523738e-17 
 2561       8.133559265588e-12       1.341868159320e-16       3.001379588391e-17 
 2562       8.121550333741e-12       1.339698231421e-16       3.004964635376e-17 
 2563       8.109944051726e-12       1.337532586189e-16       3.008513391329e-17 
 2564       8.098737321579e-12       1.335371213453e-16       3.012026585366e-17 
 2565       8.087927033372e-12       1.333214102970e-16       3.015504949093e-17 
 2566       8.077510065203e-12       1.331061244423e-16       3.018949216600e-17 
 2567       8.067483283181e-12       1.328912627427e-16       3.022360124470e-17 
 2568       8.057843541415e-12       1.326768241524e-16       3.025738411781e-17 
 2569       8.048587682003e-12       1.324628076184e-16       3.029084820103e-17 
 2570       8.039712535017e-12       1.322492120805e-16       3.032400093507e-17 
 2571       8.031214291242e-12       1.320360365330e-16       3.035683232748e-17 
 2572       8.023086616520e-12       1.318232802101e-16       3.038926246956e-17 
 2573       8.015322526646e-12       1.316109424011e-16       3.042119372061e-17 
 2574       8.007915013609e-12       1.313990223897e-16       3.045252813862e-17 
 2575       8.000857045577e-12       1.311875194531e-16       3.048316747996e-17 
 2576       7.994141566865e-12       1.309764328628e-16       3.051301319915e-17 
 2577       7.987761497920e-12       1.307657618839e-16       3.054196644851e-17 
 2578       7.981709735290e-12       1.305555057757e-16       3.056992807793e-17 
 2579       7.975979151602e-12       1.303456637913e-16       3.059679863448e-17 
 2580       7.970562595539e-12       1.301362351777e-16       3.062247836223e-17 
 2581       7.965452891820e-12       1.299272191756e-16       3.064686720189e-17 
 2582       7.960642841166e-12       1.297186150199e-16       3.066986479051e-17 
 2583       7.956125220288e-12       1.295104219393e-16       3.069137046125e-17 
 2584       7.951892781854e-12       1.293026391561e-16       3.071128324303e-17 
 2585       7.947938254472e-12       1.290952658869e-16       3.072950186026e-17 
 2586       7.944254342660e-12       1.288883013419e-16       3.074592473254e-17 
 2587       7.940833726827e-12       1.286817447250e-16       3.076044997439e-17 
 2588       7.937669063248e-12       1.284755952343e-16       3.077297539494e-17 
 2589       7.934752984037e-12       1.282698520614e-16       3.078339849763e-17 
 2590       7.932078097130e-12       1.280645143921e-16       3.079161647993e-17 
 2591       7.929636986253e-12       1.278595814056e-16       3.079752623307e-17 
 2592       7.927422210905e-12       1.276550522752e-16       3.080102434169e-17 
 2593       7.925426306330e-12       1.274509261678e-16       3.080200708360e-17 
 2594       7.923641783495e-12       1.272472022444e-16       3.080037042948e-17 
 2595       7.922061129066e-12       1.270438796594e-16       3.079601004258e-17 
 2596       7.920676805384e-12       1.268409575614e-16       3.078882127840e-17 
 2597       7.919481250440e-12       1.266384350923e-16       3.077869918445e-17 
 2598       7.918466877856e-12       1.264363113882e-16       3.076553849994e-17 
 2599       7.917626076853e-12       1.262345855788e-16       3.074923365545e-17 
 2600       7.916951212235e-12       1.260332567874e-16       3.072967877272e-17 
 2601       7.916434624361e-12       1.258323241312e-16       3.070676766425e-17 
 2602       7.916068629121e-12       1.256317867212e-16       3.068039383311e-17 
 2603       7.915845517915e-12       1.254316436620e-16       3.065045047259e-17 
 2604       7.915757557628e-12       1.252318940519e-16       3.061683046591e-17 
 2605       7.915796990604e-12       1.250325369831e-16       3.057942638597e-17 
 2606       7.915956034625e-12       1.248335715413e-16       3.053813049500e-17 
 2607       7.916226882886e-12       1.246349968061e-16       3.049283474431e-17 
 2608       7.916601703971e-12       1.244368118505e-16       3.044343077398e-17 
 2609       7.917072641830e-12       1.242390157415e-16       3.038980991258e-17 
 2610       7.917631815756e-12       1.240416075395e-16       3.033186317687e-17 
 2611       7.918271548234e-12       1.238445862938e-16       3.026952675401e-17 
 2612       7.918985049954e-12       1.236479510263e-16       3.020291872752e-17 
 2613       7.919765738596e-12       1.234517007476e-16       3.013220311756e-17 
 2614       7.920607011279e-12       1.232558344616e-16       3.005754446858e-17 
 2615       7.921502244545e-12       1.230603511661e-16       2.997910784981e-17 
 2616       7.922444794338e-12       1.228652498522e-16       2.989705885580e-17 
 2617       7.923427995985e-12       1.226705295044e-16       2.981156360689e-17 
 2618       7.924445164172e-12       1.224761891012e-16       2.972278874974e-17 
 2619       7.925489592931e-12       1.222822276140e-16       2.963090145785e-17 
 2620       7.926554555613e-12       1.220886440082e-16       2.953606943203e-17 
 2621       7.927633304876e-12       1.218954372425e-16       2.943846090096e-17 
 2622       7.928719072657e-12       1.217026062691e-16       2.933824462165e-17 
 2623       7.929805070159e-12       1.215101500337e-16       2.923558987998e-17 
 2624       7.930884487826e-12       1.213180674754e-16       2.913066649119e-17 
 2625       7.931950495329e-12       1.211263575270e-16       2.902364480039e-17 
 2626       7.932996241540e-12       1.209350191144e-16       2.891469568310e-17 
 2627       7.934014854516e-12       1.207440511574e-16       2.880399054571e-17 
 2628       7.934999441478e-12       1.205534525689e-16       2.869170132602e-17 
 2629       7.935943088792e-12       1.203632222554e-16       2.857800049373e-17 
 2630       7.936838861947e-12       1.201733591167e-16       2.846306105096e-17 
 2631       7.937679805539e-12       1.199838620462e-16       2.834705653278e-17 
 2632       7.938458943248e-12       1.197947299306e-16       2.823016100766e-17 
 2633       7.939169277820e-12       1.196059616500e-16       2.811254907803e-17 
 2634       7.939803791045e-12       1.194175560781e-16       2.799439588078e-17 
 2635       7.940355443739e-12       1.192295120816e-16       2.787587708774e-17 
 2636       7.940817175725e-12       1.190418285211e-16       2.775716890622e-17 
 2637       7.941181905812e-12       1.188545042501e-16       2.763844807950e-17 
 2638       7.941442531775e-12       1.186675381158e-16       2.751989188737e-17 
 2639       7.941591930333e-12       1.184809289586e-16       2.740167814657e-17 
 2640       7.941622957136e-12       1.182946756123e-16       2.728398521138e-17 
 2641       7.941528446738e-12       1.181087769041e-16       2.716699197407e-17 
 2642       7.941301212580e-12       1.179232316545e-16       2.705087786543e-17 
 2643       7.940934046973e-12       1.177380386773e-16       2.693582285529e-17 
 2644       7.940419721072e-12       1.175531967797e-16       2.682200745300e-17 
 2645       7.939750984863e-12       1.173687047621e-16       2.670961270797e-17 
 2646       7.938920567136e-12       1.171845614184e-16       2.659882021014e-17 
 2647       7.937921175473e-12       1.170007655357e-16       2.648981209053e-17 
 2648       7.936745496222e-12       1.168173158944e-16       2.638277102172e-17 
 2649       7.935386194481e-12       1.166342112682e-16       2.627788021837e-17 
 2650       7.933835914075e-12       1.164514504240e-16       2.617532343773e-17 
 2651       7.932088080239e-12       1.162690322691e-16       2.607523806077e-17 
 2652       7.930139312539e-12       1.160869562934e-16       2.597757405141e-17 
 2653       7.927987025238e-12       1.159052221293e-16       2.588223421923e-17 
 2654       7.925628625803e-12       1.157238294053e-16       2.578912106774e-17 
 2655       7.923061514898e-12       1.155427777457e-16       2.569813679414e-17 
 2656       7.920283086375e-12       1.153620667708e-16       2.560918328899e-17 
 2657       7.917290727274e-12       1.151816960968e-16       2.552216213594e-17 
 2658       7.914081817810e-12       1.150016653357e-16       2.543697461142e-17 
 2659       7.910653731372e-12       1.148219740954e-16       2.535352168436e-17 
 2660       7.907003834515e-12       1.146426219800e-16       2.527170401589e-17 
 2661       7.903129486954e-12       1.144636085889e-16       2.519142195906e-17 
 2662       7.899028041557e-12       1.142849335180e-16       2.511257555854e-17 
 2663       7.894696844340e-12       1.141065963586e-16       2.503506455032e-17 
 2664       7.890133234463e-12       1.139285966982e-16       2.495878836142e-17 
 2665       7.885334544219e-12       1.137509341200e-16       2.488364610960e-17 
 2666       7.880298099032e-12       1.135736082029e-16       2.480953660309e-17 
 2667       7.875021217447e-12       1.133966185221e-16       2.473635834025e-17 
 2668       7.869501211131e-12       1.132199646482e-16       2.466400950933e-17 
 2669       7.863735384858e-12       1.130436461479e-16       2.459238798813e-17 
 2670       7.857721036509e-12       1.128676625836e-16       2.452139134373e-17 
 2671       7.851455457065e-12       1.126920135138e-16       2.445091683223e-17 
 2672       7.844935930597e-12       1.125166984924e-16       2.438086139837e-17 
 2673       7.838159734265e-12       1.123417170695e-16       2.431112167533e-17 
 2674       7.831124138310e-12       1.121670687908e-16       2.424159398441e-17 
 2675       7.823826406048e-12       1.119927531980e-16       2.417217433468e-17 
 2676       7.816263793861e-12       1.118187698284e-16       2.410275842277e-17 
 2677       7.808433551197e-12       1.116451182152e-16       2.403324163255e-17 
 2678       7.800332920557e-12       1.114717978875e-16       2.396351903479e-17 
 2679       7.791959137495e-12       1.112988083700e-16       2.389348538695e-17 
 2680       7.783309430609e-12       1.111261491834e-16       2.382303513282e-17 
 2681       7.774381021533e-12       1.109538198440e-16       2.375206240226e-17 
 2682       7.765171124935e-12       1.107818198640e-16       2.368046101089e-17 
 2683       7.755676948508e-12       1.106101487512e-16       2.360812445983e-17 
 2684       7.745895692966e-12       1.104388060095e-16       2.353494593535e-17 
 2685       7.735824552035e-12       1.102677911382e-16       2.346081830866e-17 
 2686       7.725460712450e-12       1.100971036326e-16       2.338563413552e-17 
 2687       7.714801353947e-12       1.099267429836e-16       2.330928565603e-17 
 2688       7.703843649258e-12       1.097567086780e-16       2.323166479430e-17 
 2689       7.692584764103e-12       1.095870001983e-16       2.315266315816e-17 
 2690       7.681021857187e-12       1.094176170227e-16       2.307217203886e-17 
 2691       7.669152906926e-12       1.092485585829e-16       2.299010703991e-17 
 2692       7.656979196560e-12       1.090798241377e-16       2.290648211055e-17 
 2693       7.644502842554e-12       1.089114128984e-16       2.282133591454e-17 
 2694       7.631725969095e-12       1.087433240717e-16       2.273470723781e-17 
 2695       7.618650708106e-12       1.085755568590e-16       2.264663498856e-17 
 2696       7.605279199246e-12       1.084081104567e-16       2.255715819735e-17 
 2697       7.591613589926e-12       1.082409840562e-16       2.246631601724e-17 
 2698       7.577656035307e-12       1.080741768437e-16       2.237414772390e-17 
 2699       7.563408698317e-12       1.079076880006e-16       2.228069271572e-17 
 2700       7.548873749653e-12       1.077415167029e-16       2.218599051394e-17 
 2701       7.534053367788e-12       1.075756621218e-16       2.209008076274e-17 
 2702       7.518949738983e-12       1.074101234233e-16       2.199300322939e-17 
 2703       7.503565057291e-12       1.072448997684e-16       2.189479780433e-17 
 2704       7.487901524566e-12       1.070799903129e-16       2.179550450132e-17 
 2705       7.471961350470e-12       1.069153942075e-16       2.169516345752e-17 
 2706       7.455746752482e-12       1.067511105980e-16       2.159381493362e-17 
 2707       7.439259955903e-12       1.065871386248e-16       2.149149931398e-17 
 2708       7.422503193865e-12       1.064234774233e-16       2.138825710671e-17 
 2709       7.405478707341e-12       1.062601261240e-16       2.128412894381e-17 
 2710       7.388188745148e-12       1.060970838519e-16       2.117915558126e-17 
 2711       7.370635563958e-12       1.059343497272e-16       2.107337789916e-17 
 2712       7.352821428304e-12       1.057719228648e-16       2.096683690184e-17 
 2713       7.334748610589e-12       1.056098023744e-16       2.085957371796e-17 
 2714       7.316419391091e-12       1.054479873607e-16       2.075162960065e-17 
 2715       7.297836057974e-12       1.052864769231e-16       2.064304592761e-17 
 2716       7.279000907293e-12       1.051252701560e-16       2.053386420122e-17 
 2717       7.259916243003e-12       1.049643661485e-16       2.042412604868e-17 
 2718       7.240584376966e-12       1.048037639847e-16       2.031387322209e-17 
 2719       7.221007628959e-12       1.046434627433e-16       2.020314759860e-17 
 2720       7.201188326680e-12       1.044834614980e-16       2.009199118051e-17 
 2721       7.181128805758e-12       1.043237593172e-16       1.998044609537e-17 
 2722       7.160831409760e-12       1.041643552641e-16       1.986855459614e-17 
 2723       7.140298490197e-12       1.040052483969e-16       1.975635906125e-17 
 2724       7.119532406534e-12       1.038464377683e-16       1.964390199476e-17 
 2725       7.098535526194e-12       1.036879224260e-16       1.953122602644e-17 
 2726       7.077310224571e-12       1.035297014125e-16       1.941837391193e-17 
 2727       7.055858885031e-12       1.033717737649e-16       1.930538853281e-17 
 2728       7.034183898927e-12       1.032141385152e-16       1.919231289674e-17 
 2729       7.012287665600e-12       1.030567946901e-16       1.907919013758e-17 
 2730       6.990172592390e-12       1.028997413112e-16       1.896606351547e-17 
 2731       6.967841491401e-12       1.027429774754e-16       1.885297804424e-17 
 2732       6.945298772110e-12       1.025865025981e-16       1.873998538279e-17 
 2733       6.922549255171e-12       1.024303161713e-16       1.862713897014e-17 
 2734       6.899597776244e-12       1.022744176833e-16       1.851449240070e-17 
 2735       6.876449186020e-12       1.021188066185e-16       1.840209942445e-17 
 2736       6.853108350224e-12       1.019634824575e-16       1.829001394706e-17 
 2737       6.829580149638e-12       1.018084446768e-16       1.817829003001e-17 
 2738       6.805869480108e-12       1.016536927495e-16       1.806698189076e-17 
 2739       6.781981252562e-12       1.014992261444e-16       1.795614390290e-17 
 2740       6.757920393023e-12       1.013450443267e-16       1.784583059625e-17 
 2741       6.733691842623e-12       1.011911467576e-16       1.773609665705e-17 
 2742       6.709300557618e-12       1.010375328945e-16       1.762699692806e-17 
 2743       6.684751509398e-12       1.008842021908e-16       1.751858640873e-17 
 2744       6.660049684507e-12       1.007311540963e-16       1.741092025533e-17 
 2745       6.635200084653e-12       1.005783880565e-16       1.730405378109e-17 
 2746       6.610207726720e-12       1.004259035134e-16       1.719804245636e-17 
 2747       6.585077642789e-12       1.002736999049e-16       1.709294190873e-17 
 2748       6.559814880146e-12       1.001217766649e-16       1.698880792316e-17 
 2749       6.534424501296e-12       9.997013322368e-17       1.688569644217e-17 
 2750       6.508911583983e-12       9.981876900735e-17       1.678366356594e-17 
 2751       6.483281221195e-12       9.966768343823e-17       1.668276555246e-17 
 2752       6.457538521186e-12       9.951687593471e-17       1.658305881768e-17 
 2753       6.431688607486e-12       9.936634591124e-17       1.648459993565e-17 
 2754       6.405736618914e-12       9.921609277834e-17       1.638744563865e-17 
 2755       6.379687709596e-12       9.906611594261e-17       1.629165281736e-17 
 2756       6.353547048975e-12       9.891641480671e-17       1.619727852095e-17 
 2757       6.327319821828e-12       9.876698876936e-17       1.610437995730e-17 
 2758       6.301011228278e-12       9.861783722533e-17       1.601301449305e-17 
 2759       6.274626483807e-12       9.846895956543e-17       1.592323965381e-17 
 2760       6.248170819274e-12       9.832035517655e-17       1.583511312429e-17 
 2761       6.221649480926e-12       9.817202344159e-17       1.574869274841e-17 
 2762       6.195067730411e-12       9.802396373949e-17       1.566403652948e-17 
 2763       6.168430844795e-12       9.787617544524e-17       1.558120263030e-17 
 2764       6.141744116575e-12       9.772865792984e-17       1.550024937336e-17 
 2765       6.115012853690e-12       9.758141056033e-17       1.542123524092e-17 
 2766       6.088242379540e-12       9.743443269975e-17       1.534421887520e-17 
 2767       6.061438032997e-12       9.728772370718e-17       1.526925907847e-17 
 2768       6.034605168417e-12       9.714128293769e-17       1.519641481327e-17 
 2769       6.007749155660e-12       9.699510974237e-17       1.512574520247e-17 
 2770       5.980875380097e-12       9.684920346829e-17       1.505730952945e-17 
 2771       5.953989071397e-12       9.670356350820e-17       1.499114151789e-17 
 2772       5.927094788844e-12       9.655818944966e-17       1.492717202229e-17 
 2773       5.900196933326e-12       9.641308092667e-17       1.486530592914e-17 
 2774       5.873299918332e-12       9.626823757007e-17       1.480544783992e-17 
 2775       5.846408169962e-12       9.612365900756e-17       1.474750207080e-17 
 2776       5.819526126937e-12       9.597934486365e-17       1.469137265241e-17 
 2777       5.792658240616e-12       9.583529475970e-17       1.463696332960e-17 
 2778       5.765808975001e-12       9.569150831390e-17       1.458417756112e-17 
 2779       5.738982806753e-12       9.554798514127e-17       1.453291851942e-17 
 2780       5.712184225198e-12       9.540472485364e-17       1.448308909036e-17 
 2781       5.685417732344e-12       9.526172705967e-17       1.443459187295e-17 
 2782       5.658687842891e-12       9.511899136485e-17       1.438732917910e-17 
 2783       5.631999084237e-12       9.497651737145e-17       1.434120303335e-17 
 2784       5.605355996498e-12       9.483430467858e-17       1.429611517262e-17 
 2785       5.578763132512e-12       9.469235288214e-17       1.425196704593e-17 
 2786       5.552225057854e-12       9.455066157484e-17       1.420865981419e-17 
 2787       5.525746350845e-12       9.440923034618e-17       1.416609434985e-17 
 2788       5.499331602568e-12       9.426805878246e-17       1.412417123675e-17 
 2789       5.472985416872e-12       9.412714646676e-17       1.408279076977e-17 
 2790       5.446712410389e-12       9.398649297897e-17       1.404185295461e-17 
 2791       5.420517212545e-12       9.384609789575e-17       1.400125750753e-17 
 2792       5.394404465569e-12       9.370596079054e-17       1.396090385507e-17 
 2793       5.368378824503e-12       9.356608123355e-17       1.392069113383e-17 
 2794       5.342444957218e-12       9.342645879178e-17       1.388051819015e-17 
 2795       5.316607544422e-12       9.328709302899e-17       1.384028357992e-17 
 2796       5.290871279673e-12       9.314798350570e-17       1.379988556824e-17 
 2797       5.265240869389e-12       9.300912977920e-17       1.375922212925e-17 
 2798       5.239721032858e-12       9.287053140354e-17       1.371819094579e-17 
 2799       5.214316502253e-12       9.273218792952e-17       1.367668940918e-17 
 2800       5.189032022642e-12       9.259409890469e-17       1.363461461895e-17 
 2801       5.163872351996e-12       9.245626387336e-17       1.359186338261e-17 
 2802       5.138842261205e-12       9.231868237657e-17       1.354833221532e-17 
 2803       5.113946534087e-12       9.218135395210e-17       1.350391733970e-17 
 2804       5.089189967399e-12       9.204427813447e-17       1.345851468554e-17 
 2805       5.064577370850e-12       9.190745445495e-17       1.341201988953e-17 
 2806       5.040113567109e-12       9.177088244151e-17       1.336432829503e-17 
 2807       5.015803391820e-12       9.163456161887e-17       1.331533495178e-17 
 2808       4.991651693613e-12       9.149849150846e-17       1.326493461564e-17 
 2809       4.967663334111e-12       9.136267162843e-17       1.321302174837e-17 
 2810       4.943843187947e-12       9.122710149364e-17       1.315949051733e-17 
 2811       4.920195614869e-12       9.109178058921e-17       1.310426210931e-17 
 2812       4.896722873036e-12       9.095670829086e-17       1.304736682811e-17 
 2813       4.873426697480e-12       9.082188394415e-17       1.298886242415e-17 
 2814       4.850308827258e-12       9.068730689089e-17       1.292880681943e-17 
 2815       4.827371005458e-12       9.055297646911e-17       1.286725810767e-17 
 2816       4.804614979204e-12       9.041889201309e-17       1.280427455445e-17 
 2817       4.782042499654e-12       9.028505285336e-17       1.273991459737e-17 
 2818       4.759655322006e-12       9.015145831668e-17       1.267423684623e-17 
 2819       4.737455205504e-12       9.001810772601e-17       1.260730008314e-17 
 2820       4.715443913438e-12       8.988500040055e-17       1.253916326272e-17 
 2821       4.693623213147e-12       8.975213565575e-17       1.246988551222e-17 
 2822       4.671994876023e-12       8.961951280322e-17       1.239952613168e-17 
 2823       4.650560677517e-12       8.948713115083e-17       1.232814459411e-17 
